objectid,country,name,company,group_comp,subgroup,groupid,type,area_ha,source,last_updat,gfwid,cert_stat,globalid,shape_Length,shape_Area,globalid1
16464,IDN,PT. Sempurna Kusuma 1,PT. Sempurna Kusuma,No group, ,99,Informasi Lahan,9482,Varies,2014,25feef76-bbe0-4b0a-9e0c-287658752a71,,{A7F00657-8CFA-42A2-B561-F46BDFBEE37F},98003.1218028224,95469776.190423,{A7F00657-8CFA-42A2-B561-F46BDFBEE37F}
16465,IDN,PT. Bumi Permai Anugerah 4,PT. Bumi Permai Anugerah,No group, ,99,Ijin Prinsip,8025,Varies,2014,d67fc094-1947-43c3-87dc-400a9528e86d,,{F9741BC1-B659-42CE-9D97-A49AD29464E0},82172.8622402994,80792820.3908383,{F9741BC1-B659-42CE-9D97-A49AD29464E0}
16466,IDN,PT. Ichtiar Gusti Pudi 4,PT. Ichtiar Gusti Pudi,No group, ,99,Ijin Lokasi,13626,Varies,2014,694341a0-7990-4559-a016-44f85aa86387,,{0B942492-53CC-48CB-8289-E6490DD55995},79673.3820166484,137179028.929801,{0B942492-53CC-48CB-8289-E6490DD55995}
16467,IDN,PT. Antar Mustika Segara,PT. Antar Mustika Segara,No group, ,99,HGU,25160,Varies,2014,9a733c06-6fdd-4855-b496-dc3c4705c7a4,,{7855AE4B-582F-4081-9F06-6FA2D608205F},77637.8418729512,253717869.960431,{7855AE4B-582F-4081-9F06-6FA2D608205F}
16468,IDN,PT. Polyplant Sejahtera 4,PT. Polyplant Sejahtera,No group, ,99,HGU,35548,Varies,2014,f8e3a5a7-7238-485a-bc9c-84ad8e39b35d,,{D68B3734-1684-471A-A215-6B98EBA05B27},184582.39444573,358445107.255403,{D68B3734-1684-471A-A215-6B98EBA05B27}
16469,IDN,PT. Petrum Citratama,PT. Petrum Citratama,No group, ,99,Ijin Prinsip,20555,Varies,2014,cdb37b0b-f528-4ae2-9c20-3fd7def2260b,,{62F94BD9-E8BE-4EE1-BB8C-5240C2617D7B},84628.0575680888,206946088.94431,{62F94BD9-E8BE-4EE1-BB8C-5240C2617D7B}
16470,IDN,PT. Sempurna Kusuma 2,PT. Sempurna Kusuma,No group, ,99,Informasi Lahan,1857,Varies,2014,50f8424d-4d87-43e9-8f32-958f2ca54fdf,,{D0B94F5A-A447-4F3E-B525-395290E5B079},26409.5711630055,18692314.8213461,{D0B94F5A-A447-4F3E-B525-395290E5B079}
16471,IDN,PT. Sempurna Kusuma 3,PT. Sempurna Kusuma,No group, ,99,Informasi Lahan,827,Varies,2014,e510577f-a656-4298-bb4a-959cf52d4999,,{18C1C7F3-1671-40D8-8E51-1D916B2042A5},13978.7890013221,8330568.69120161,{18C1C7F3-1671-40D8-8E51-1D916B2042A5}
16472,IDN,PT. Surya Borneo Indah 3,PT. Surya Borneo Indah,BHD Group, ,83,Ijin Lokasi,3308,Varies,2014,dd33f419-51f3-4f9a-90bd-d73b36bb0735,,{17C5A617-BC16-4276-B72D-7ACD0FC8A4D4},27866.902967367,33306530.5343908,{17C5A617-BC16-4276-B72D-7ACD0FC8A4D4}
16473,IDN,PT. ADI JAYA MULIA 1,PT. ADI JAYA MULIA,No group, ,99, ,457,Varies,2014,0f411297-9efa-48c2-a877-83ec430d2a5f,,{B6DB4B39-6461-42A3-A789-6C225A21AF56},11879.0215275408,4605500.0484131,{B6DB4B39-6461-42A3-A789-6C225A21AF56}
16474,IDN,PT. HENRISON INTI PERSADA,PT. HENRISON INTI PERSADA,No group, ,99, ,19646,Varies,2014,e42de0ab-1b9b-45c0-a806-5048f2225ab0,,{42244B48-143E-4D3A-AF87-258D39A86546},152796.784160125,197837338.699713,{42244B48-143E-4D3A-AF87-258D39A86546}
16475,IDN,PT. IRMASULINDO 1,PT. IRMASULINDO,No group, ,99, ,7839,Varies,2014,2d66eda7-ab27-4270-9a47-62e9fa6c04fc,,{1921332B-8C92-41F4-B9BD-36BB54EFF3AF},81021.3911056128,78919812.6881206,{1921332B-8C92-41F4-B9BD-36BB54EFF3AF}
16476,IDN,PT. IRMASULINDO 2,PT. IRMASULINDO,No group, ,99, ,9778,Varies,2014,b48b6d37-8450-4c9f-9f4e-a0d162c8d7c3,,{73EF414A-7B55-437E-A50F-3E0DE4A47BCF},58316.5645305928,98957092.7906819,{73EF414A-7B55-437E-A50F-3E0DE4A47BCF}
16477,IDN,PT. IRMASULINDO 3,PT. IRMASULINDO,No group, ,99, ,21257,Varies,2014,26055e83-6f2c-4342-bdd7-2afaa7502a40,,{897FAEB7-7911-4D17-8CF7-C5E476F2FE8A},79835.8077966149,214126610.441323,{897FAEB7-7911-4D17-8CF7-C5E476F2FE8A}
16478,IDN,PT. IRMASULINDO 4,PT. IRMASULINDO,No group, ,99, ,1,Varies,2014,2ab1e3c0-93d2-4991-80cd-e13c3b1df304,,{9E259A03-BF76-432A-8BF6-5A686A6F4F05},350.732830101995,8953.89800008873,{9E259A03-BF76-432A-8BF6-5A686A6F4F05}
16479,IDN,PT. IRMASULINDO 5,PT. IRMASULINDO,No group, ,99, ,0,Varies,2014,645ebc07-106c-46dd-b733-5850466455ab,,{DD45AA70-6167-48EE-9260-0A28B899A3D0},252.471958757604,4330.06027494453,{DD45AA70-6167-48EE-9260-0A28B899A3D0}
16480,IDN,PT. IRMASULINDO 6,PT. IRMASULINDO,No group, ,99, ,1,Varies,2014,5e6b82f8-a2db-42d4-b0a5-de129c62c872,,{C1081622-D724-424E-A7B7-AA8BFC6FA963},479.132711289616,14526.7185251314,{C1081622-D724-424E-A7B7-AA8BFC6FA963}
16481,IDN,PT. IRMASULINDO BLOK 1,PT. IRMASULINDO BLOK 1,No group, ,99, ,1,Varies,2014,90a2cd77-a01d-4c11-aa98-b9e12fda80cc,,{EE193327-C5DB-43AE-82C5-330FA9584AED},398.169988269935,11058.3475740026,{EE193327-C5DB-43AE-82C5-330FA9584AED}
16482,IDN,PT. IRMASULINDO BLOK 2,PT. IRMASULINDO BLOK 2,No group, ,99, ,2,Varies,2014,e20edaf7-42ac-4ed4-8e65-2af41ed5e030,,{6E671867-52A7-4A56-85EA-B8942EEC35F6},486.94355370173,15519.5271976774,{6E671867-52A7-4A56-85EA-B8942EEC35F6}
16483,IDN,PT. NUSA IRIAN JAYA INDAH,PT. NUSA IRIAN JAYA INDAH,No group, ,99, ,3,Varies,2014,10bd8bb4-3924-45d3-902a-a1d1482c7bf5,,{4A0D100B-3103-407A-896B-DB5D1CF993B0},885.765089514029,34740.5584081332,{4A0D100B-3103-407A-896B-DB5D1CF993B0}
16484,IDN,PT. PERKEBUNAN II PRAFI,PT. PERKEBUNAN II PRAFI,No group, ,99, ,1,Varies,2014,6516cbfc-e308-4f45-aecb-71a3fa1a6004,,{1C2D1095-F514-47E6-B9E3-227B5EDB8BFF},386.451892875809,9461.39076197127,{1C2D1095-F514-47E6-B9E3-227B5EDB8BFF}
16485,IDN,PT. VARITA MAJUTAMA (BLOK A),PT. VARITA MAJUTAMA (BLOK A),No group, ,99, ,29986,Varies,2014,23533a76-4f1f-45bf-bc9a-7bdad0dcaa2f,,{95240CB3-C78D-41D5-8B22-785219F6B4E3},163348.629692815,301889376.086624,{95240CB3-C78D-41D5-8B22-785219F6B4E3}
16486,IDN,PT. ABOGE MAJU PERDANA,PT. ABOGE MAJU PERDANA,No group, ,99, ,88323,Varies,2014,f0cc1600-e641-46fc-848c-3d7ddeafe57f,,{4092E3D4-5247-44BC-9EFC-4AF6C2931969},129340.447626841,898833019.858567,{4092E3D4-5247-44BC-9EFC-4AF6C2931969}
16487,IDN,PT. KODECO MAMBERAMO 1,PT. KODECO MAMBERAMO,No group, ,99, ,444,Varies,2014,da5dd36a-0deb-4bd0-adcf-1476b2db3eda,,{53B8F75C-8C6A-4A64-A88B-ED2AD2CD13F9},10966.6320134849,4471298.3652191,{53B8F75C-8C6A-4A64-A88B-ED2AD2CD13F9}
16488,IDN,PT. ATSY SAWIT MAKMUR,PT. ATSY SAWIT MAKMUR,No group, ,99, ,107346,Varies,2014,edfb710f-7a44-4c62-9b2f-fe08e0f84d8d,,{04F9CBF2-58D9-4C08-972E-E94C0FC3E630},135154.25017241,1092974925.09976,{04F9CBF2-58D9-4C08-972E-E94C0FC3E630}
16489,IDN,PT. KOPERMAS TANGTEY 1,PT. KOPERMAS TANGTEY,No group, ,99, ,37,Varies,2014,8d4d5727-0e69-4949-8fcf-659c02c5e974,,{0C8ABD83-8707-47F2-A61A-1CC9802F3527},4992.81667976276,369701.474406126,{0C8ABD83-8707-47F2-A61A-1CC9802F3527}
16490,IDN,PT. ANNATANI RODA PERSADA 1,PT. ANNATANI RODA PERSADA,No group, ,99, ,2555,Varies,2014,87cd9601-8ac7-4006-ab4e-5e69d866196e,,{43B1CAE7-6786-44C6-8685-09B5D1508FC3},33935.5583960208,25768214.8126223,{43B1CAE7-6786-44C6-8685-09B5D1508FC3}
16491,IDN,PT. FREEPORT INDONESIA,PT. FREEPORT INDONESIA,No group, ,99, ,547,Varies,2014,f8bf277b-4dba-4e86-b9fc-f74b84ca1840,,{C9F76E4C-E655-40C1-9AE6-156775A39B7B},10862.5949364012,5538622.64656058,{C9F76E4C-E655-40C1-9AE6-156775A39B7B}
16492,IDN,PT. KOPERMAS TANGTEY 2,PT. KOPERMAS TANGTEY,No group, ,99, ,4046,Varies,2014,abe7eab3-7d90-48d5-89ba-96b4f4d837b2,,{2E31277C-2BD3-4544-AB53-4B4B129D1809},26325.5253728436,40817634.1514379,{2E31277C-2BD3-4544-AB53-4B4B129D1809}
16493,IDN,PT. ANNATANI RODA PERSADA 2,PT. ANNATANI RODA PERSADA,No group, ,99, ,48801,Varies,2014,87d22a1a-5954-461a-a047-a72fcf693e58,,{6AA22634-0D1E-418B-9D40-C0EBEE1B57DB},257263.863355144,492091401.625066,{6AA22634-0D1E-418B-9D40-C0EBEE1B57DB}
16494,IDN,PT. TUNAS SAWERMA BLOK A,PT. TUNAS SAWERMA BLOK A,No group, ,99, ,15370,Varies,2014,e6233b7e-87b7-46ae-8272-dec642b20b9a,,{CEC93FFB-4CD3-437C-8349-484E18E6552B},57991.3151985981,156772118.063745,{CEC93FFB-4CD3-437C-8349-484E18E6552B}
16495,IDN,PT. KOPERMAS TANGTEY 3,PT. KOPERMAS TANGTEY,No group, ,99, ,10541,Varies,2014,a216332d-590e-4f75-baca-6ae66fb32b5b,,{2934C218-F270-427A-B865-C7246D3E1C84},64538.0287041611,106330065.739287,{2934C218-F270-427A-B865-C7246D3E1C84}
16496,IDN,PT. MUTING KAPAS PRIMA,PT. MUTING KAPAS PRIMA,No group, ,99, ,13039,Varies,2014,80e6a374-1943-4cc7-b7ed-a3a6b2b00c28,,{6CCB7547-2D79-4F30-A093-4F4ED66F24E9},47662.1862037947,133961711.266069,{6CCB7547-2D79-4F30-A093-4F4ED66F24E9}
16497,IDN,PT. PERKEBUNAN II ARSO,PT. PERKEBUNAN II ARSO,No group, ,99, ,38488,Varies,2014,b3ddfc5a-7eb4-49b5-8b20-4e16042f182b,,{7B5EE53D-0189-46AC-B0D3-4A1B71DD70A7},120588.349311212,388464522.692317,{7B5EE53D-0189-46AC-B0D3-4A1B71DD70A7}
16498,IDN,PT. RIMBA MATOA LESTARI,PT. RIMBA MATOA LESTARI,No group, ,99, ,31648,Varies,2014,9de7ea2c-8f0f-4228-8b91-3fc9b4b51a5c,,{A8C86BD4-3F7F-40A8-BF70-979732523448},104452.872984114,319182615.630215,{A8C86BD4-3F7F-40A8-BF70-979732523448}
16499,IDN,PT. KODECO MAMBERAMO 2,PT. KODECO MAMBERAMO,No group, ,99, ,118,Varies,2014,eb8937f5-afbb-45c5-bf6f-fe30c971dea4,,{CB66DE03-A02E-4186-83B8-FFDD8DB15938},5223.96922386452,1192937.87941832,{CB66DE03-A02E-4186-83B8-FFDD8DB15938}
16500,IDN,PT. AGATS SAWIT LESTARI,PT. AGATS SAWIT LESTARI,No group, ,99, ,48094,Varies,2014,e94ae9ea-4d7c-460b-a773-7eecb50b4a87,,{96F2A14E-B8E3-4464-801E-D067E2D5BBD0},115199.24728725,489471571.294444,{96F2A14E-B8E3-4464-801E-D067E2D5BBD0}
16501,IDN,PT. MERAUKE SAWIT JAYA,PT. MERAUKE SAWIT JAYA,No group, ,99, ,38597,Varies,2014,9f9d13f3-1bac-47e6-a350-8cb441b97979,,{1D6D938D-DBAD-4D5D-898D-31D7C3EE6193},81864.5083704529,395876111.51066,{1D6D938D-DBAD-4D5D-898D-31D7C3EE6193}
16502,IDN,GAHARU PRIMA LESTARI,GAHARU PRIMA LESTARI,No group, ,99, ,29502,Varies,2014,a0d68ebc-5da3-42f3-b790-4370a7ebb010,,{DF577532-E647-4F72-BF67-FD80A7A7F0B2},125673.635181954,297406182.72377,{DF577532-E647-4F72-BF67-FD80A7A7F0B2}
16503,IDN,LEMBAH GRIME PLANTATIONS,LEMBAH GRIME PLANTATIONS,No group, ,99, ,6086,Varies,2014,2206f630-12d4-4b1a-887a-cc69ebf7c322,,{6129789E-5DB2-44B1-9E22-5743BEFD996D},72765.6834950805,61376785.0038701,{6129789E-5DB2-44B1-9E22-5743BEFD996D}
16504,IDN,SINAR MAS II,SINAR MAS II,No group, ,99, ,19962,Varies,2014,4af10632-937e-4a7e-bd2d-7e9367d32239,,{B4863738-37EB-4859-90D5-70BC3CEAD525},121687.909953367,201506565.711149,{B4863738-37EB-4859-90D5-70BC3CEAD525}
16505,IDN,TUNAS SAWA ERMA,TUNAS SAWA ERMA,No group, ,99, ,20232,Varies,2014,0d365a72-21d3-4163-9307-730f622425ab,,{971F3C26-730A-4671-9A8B-D87848FAD98B},73508.4512369204,206435736.133381,{971F3C26-730A-4671-9A8B-D87848FAD98B}
16506,IDN,PT. FREEPORT INDONESIA (I),PT. FREEPORT INDONESIA (I),No group, ,99, ,17041,Varies,2014,e5d48e80-9d1f-4fbf-917d-c35b3d088368,,{003172BA-9875-4A66-A2AF-0F93AF4854B0},60165.4839372685,172562524.75519,{003172BA-9875-4A66-A2AF-0F93AF4854B0}
16507,IDN,PT. ADI JAYA MULIA 2,PT. ADI JAYA MULIA,No group, ,99, ,10593,Varies,2014,de4db177-875c-4c20-8b32-bf298e8052b5,,{3DC20802-CED8-4327-ABA1-39F410822FAC},62155.7103616496,107210883.750258,{3DC20802-CED8-4327-ABA1-39F410822FAC}
16508,IDN,DONGIN PRABHAWA,DONGIN PRABHAWA,No group, ,99, ,33498,Varies,2014,19a832ad-80f7-44b5-adbe-2c7f9f052eb8,,{44BCCE8C-3FD3-4D5E-B4D6-8728A0EF7DC3},98870.6668163828,342861102.462756,{44BCCE8C-3FD3-4D5E-B4D6-8728A0EF7DC3}
16509,IDN,PUSAKA AGRO LESTARI,PUSAKA AGRO LESTARI,No group, ,99, ,38136,Varies,2014,917ce48a-5b92-449a-9e02-d118e08c9bbf,,{391EC4EC-7CFB-478F-AFE0-73F0715A48D4},130000.826276539,386172889.852336,{391EC4EC-7CFB-478F-AFE0-73F0715A48D4}
16510,IDN,PD. PEMBANGUNAN SULUT II,PD. PEMBANGUNAN SULUT II,No group, ,99, ,6191,Varies,2014,9a2080d9-84d1-4971-ba40-b554e78d4a78,,{C6C997A4-4E3F-4758-AC1F-79C619521C8B},64020.3670714059,62342641.6756088,{C6C997A4-4E3F-4758-AC1F-79C619521C8B}
16511,IDN,PT. PERKEBUNAN XXIII,PT. PERKEBUNAN XXIII,No group, ,99, ,23932,Varies,2014,a3181b48-e66c-46c3-afaa-3d5ff278ad49,,{23019E22-A4A9-4C30-9F02-8521BB1F47A1},100038.48071919,241295867.262067,{23019E22-A4A9-4C30-9F02-8521BB1F47A1}
16512,IDN,PT. WATUAWU HYBRIDA INDAH,PT. WATUAWU HYBRIDA INDAH,No group, ,99, ,2884,Varies,2014,1aa481d7-f88b-4979-a3cf-5c030cbc59f3,,{D4C7F8F4-9F4B-483A-A213-19C23049B66E},25385.7322424175,29057824.6841202,{D4C7F8F4-9F4B-483A-A213-19C23049B66E}
16513,IDN,PT. KURNIA LUWUK SEJATI 1,PT. KURNIA LUWUK SEJATI,No group, ,99, ,5292,Varies,2014,2f25f9a6-d3f9-4924-9b56-8ced8efe01bc,,{2FBAFF75-470F-4978-8769-7615B045AC13},70556.5265528956,53320360.5017052,{2FBAFF75-470F-4978-8769-7615B045AC13}
16514,IDN,PT. HASFARM NAPU 1,PT. HASFARM NAPU,No group, ,99, ,8984,Varies,2014,0d3fda46-01d6-445b-a6d0-f6b45fbabfde,,{EC68AAA4-1238-43C1-9433-AFA6E975ED33},56113.2676190163,90508962.1327808,{EC68AAA4-1238-43C1-9433-AFA6E975ED33}
16515,IDN,PT. PENGEMBANGAN SUTRA ALAM 1,PT. PENGEMBANGAN SUTRA ALAM,No group, ,99, ,12672,Varies,2014,f3938b72-cb5c-424f-8111-dd5ece7bbd78,,{D4932409-3E08-4E84-85F6-E257A09F3A70},50487.5305660759,127716413.212828,{D4932409-3E08-4E84-85F6-E257A09F3A70}
16516,IDN,PT. CIPTA CAKRA MURDAYA 3,PT. CIPTA CAKRA MURDAYA,Berca Group, ,8, ,498,Varies,2014,518a3dea-4f44-4231-8944-2c508a085eff,,{A6239A2C-9994-4DF4-8A27-7F432B718ACC},10842.6730161114,5010642.77637747,{A6239A2C-9994-4DF4-8A27-7F432B718ACC}
16517,IDN,PT. PENGEMBANGAN SUTRA ALAM 2,PT. PENGEMBANGAN SUTRA ALAM,No group, ,99, ,12944,Varies,2014,b32f47cf-b46f-43dc-ae77-af1472b3a016,,{8D03DC14-99F0-4A5A-9C24-D8784CE7306E},70417.1484909648,130467990.776814,{8D03DC14-99F0-4A5A-9C24-D8784CE7306E}
16518,IDN,PT. HASFARM NAPU 2,PT. HASFARM NAPU,No group, ,99, ,12198,Varies,2014,c2a458a1-f02a-43b8-856a-878fd2cd39db,,{C0FA38CE-A0DB-4EB8-A9DE-0A3B6445497C},73723.4934645203,122894295.193086,{C0FA38CE-A0DB-4EB8-A9DE-0A3B6445497C}
16519,IDN,PT. KURNIA LUWUK SEJATI 2,PT. KURNIA LUWUK SEJATI,No group, ,99, ,4319,Varies,2014,80acf783-7bac-4b62-b97e-9b2a7cb5dc06,,{B6FE1022-E809-4873-A6F8-6E709D112FE4},29904.2141430045,43503511.3161552,{B6FE1022-E809-4873-A6F8-6E709D112FE4}
16520,IDN,PT. KAWISAN CENTRAL ASIA 1,PT. KAWISAN CENTRAL ASIA,No group, ,99, ,1016,Varies,2014,2c031566-49c7-40e4-8d03-450aac89ba5a,,{4E5E494C-E21F-4301-ADE5-A985807AF35A},19692.1105139389,10228040.0982546,{4E5E494C-E21F-4301-ADE5-A985807AF35A}
16521,IDN,PT. KAWISAN CENTRAL ASIA 2,PT. KAWISAN CENTRAL ASIA,No group, ,99, ,3329,Varies,2014,6de3c030-66cc-46ad-9b52-c983ad8aa3be,,{C66FE5A8-5CBB-4F30-89B0-DD5AA1FD303D},39150.1198718283,33517790.528132,{C66FE5A8-5CBB-4F30-89B0-DD5AA1FD303D}
16522,IDN,PT. CIPTA CAKRA MURDAYA 4,PT. CIPTA CAKRA MURDAYA,Berca Group, ,8, ,16269,Varies,2014,52d6c07e-8ca1-4614-a5bb-f78503e56b7c,,{94418631-A077-4F71-BE4C-FD95AA82F37F},88629.5229573138,163825977.28575,{94418631-A077-4F71-BE4C-FD95AA82F37F}
16523,IDN,PT. INTERNA BELAGRO,PT. INTERNA BELAGRO,No group, ,99, ,2847,Varies,2014,9de5e196-c925-4571-b54b-dc63be4b97d9,,{8C58B4A3-5D9C-4B84-8C2D-87789D6E37C8},27807.6383718455,28671939.792268,{8C58B4A3-5D9C-4B84-8C2D-87789D6E37C8}
16524,IDN,PT. TOILI INDOTAMA,PT. TOILI INDOTAMA,No group, ,99, ,1270,Varies,2014,1a8bdf96-b6bc-4fbd-8b78-f2fec97f075b,,{05E67FD5-745E-4053-91DE-540E9F9AF9E0},15809.9392223902,12792593.1537407,{05E67FD5-745E-4053-91DE-540E9F9AF9E0}
16525,IDN,PT. DELTA SUBUR PERMAI,PT. DELTA SUBUR PERMAI,No group, ,99, ,4034,Varies,2014,4b429052-6580-4135-bee6-76328cfb38e0,,{3C530A70-EBE8-41FF-AF2A-E020ACF358E2},42271.4437935652,40632431.8571668,{3C530A70-EBE8-41FF-AF2A-E020ACF358E2}
16526,IDN,PT. PENGEMBANGAN SUTRA ALAM 3,PT. PENGEMBANGAN SUTRA ALAM,No group, ,99, ,6172,Varies,2014,193f151b-d4fa-4602-8a4c-923d921f6afb,,{E28F1026-86D4-457C-B4BB-168B7F9C7EB8},39975.9584631794,62205720.2895715,{E28F1026-86D4-457C-B4BB-168B7F9C7EB8}
16527,IDN,PT. CIPTA CAKRA MURDAYA 5,PT. CIPTA CAKRA MURDAYA,Berca Group, ,8, ,17245,Varies,2014,a5d33e88-eafe-45c5-8ebb-3c7db9f6d56b,,{FACBAC62-0A7A-4780-BD2F-76B13F076BE5},88725.6560346072,173659722.534161,{FACBAC62-0A7A-4780-BD2F-76B13F076BE5}
16528,IDN,PTGUNUNG SYNAJI,PTGUNUNG SYNAJI,No group, ,99, ,19174,Varies,2014,ae372038-f50a-4549-bce7-42a5dacfbb3c,,{541C69F6-CDD6-41F6-A81A-88C9895149ED},86626.5332184791,193460525.253503,{541C69F6-CDD6-41F6-A81A-88C9895149ED}
16529,IDN,PTNUSA INDAH SEJAHTERA,PTNUSA INDAH SEJAHTERA,No group, ,99, ,599,Varies,2014,4cfe7bc6-2193-4385-89c0-bafec202ecf3,,{7716B256-5275-4633-A373-5B5B9CC0312A},10252.5812376931,6059783.67120635,{7716B256-5275-4633-A373-5B5B9CC0312A}
16530,IDN,PTTANZA TRISNA/YASA INDO UT,PTTANZA TRISNA/YASA INDO UT,No group, ,99, ,232,Varies,2014,8f2dbadd-fc73-4f90-8a69-78fdd309ddff,,{9C32DB05-BA1C-43B9-A08A-A8EC74DABA51},7864.16148683098,2345326.34576187,{9C32DB05-BA1C-43B9-A08A-A8EC74DABA51}
16531,IDN,PTPERKEBUNAN XVIII/PN VII 1,PTPERKEBUNAN XVIII/PN VII,No group, ,99, ,1505,Varies,2014,520289f7-3d60-45e9-bf9c-80e8d60445c7,,{2E5AA2BE-AEC1-43CC-9108-45032E06DA31},31469.151732503,15181926.6135878,{2E5AA2BE-AEC1-43CC-9108-45032E06DA31}
16532,IDN,PTPERKEBUNAN XVIII/PN VII 2,PTPERKEBUNAN XVIII/PN VII,No group, ,99, ,1353,Varies,2014,1b84bda5-0801-4234-8ac0-e38d85647df5,,{3543D1FD-7556-4B0F-B601-6782A247B10F},26431.6335413882,13642204.478034,{3543D1FD-7556-4B0F-B601-6782A247B10F}
16533,IDN,PT. CIPTA CAKRA MURDAYA 6,PT. CIPTA CAKRA MURDAYA,Berca Group, ,8, ,13479,Varies,2014,e0615a47-afe6-4633-8ee6-a4f169c412f9,,{50B6E0C8-6744-4043-9043-BCA544C1D81D},82628.4051530483,135738389.6087,{50B6E0C8-6744-4043-9043-BCA544C1D81D}
16534,IDN,TAMACO GRAHA KRIDA,TAMACO GRAHA KRIDA,No group, ,99, ,9504,Varies,2014,a4c35e1d-c923-4241-a663-1b47da2a9646,,{28DCB7B2-BB76-4FD2-8067-A237DDA20522},53313.0413506597,95820913.5171474,{28DCB7B2-BB76-4FD2-8067-A237DDA20522}
16535,IDN,SAPTA GRAHA WAHANA,SAPTA GRAHA WAHANA,No group, ,99, ,3787,Varies,2014,138e28af-00eb-4069-acd9-d341af374a39,,{3AAD5BCA-49DC-48CF-8865-C7277CD5125A},37455.0298156935,38131231.9362814,{3AAD5BCA-49DC-48CF-8865-C7277CD5125A}
16536,IDN,Areal Pir Khusus 1,Areal Pir Khusus,No group, ,99, ,2281,Varies,2014,21f8f678-5942-4a70-8929-f0ea5cb34696,,{7F198830-4D26-426E-A7B0-7E15806EEE78},32739.3168698856,22995186.4683471,{7F198830-4D26-426E-A7B0-7E15806EEE78}
16537,IDN,Areal Pir Khusus 2,Areal Pir Khusus,No group, ,99, ,17273,Varies,2014,71b60e83-5ebc-487e-8e8c-1c0a5e26743e,,{2C41586A-92CA-4917-ABEA-D6E07E1DA2C0},112200.20931847,174129401.918688,{2C41586A-92CA-4917-ABEA-D6E07E1DA2C0}
16538,IDN,PT. Mamuang,PT. Mamuang,No group, ,99, ,8185,Varies,2014,4cb1c858-d50c-4c69-b26f-e1e65041d12b,,{C4E57E13-3DCB-4799-B00C-6AA6C21FC9F8},63974.3833665029,82439776.8015688,{C4E57E13-3DCB-4799-B00C-6AA6C21FC9F8}
16539,IDN,PT. Letawa Blok I,PT. Letawa Blok I,No group, ,99, ,12524,Varies,2014,2ccfdcde-3140-4715-9dca-93aeb93a6bfd,,{1630F3D2-6D7D-45B1-A12D-9DC714C39579},60597.7654516908,126155691.139403,{1630F3D2-6D7D-45B1-A12D-9DC714C39579}
16540,IDN,PT. Lewata II,PT. Lewata II,No group, ,99, ,2464,Varies,2014,4c8ca8ab-d904-45ac-b3ce-5c08742b08f0,,{F1E3BF75-673B-4ED2-A914-9AEE0D37057C},30095.3275262461,24817484.8945044,{F1E3BF75-673B-4ED2-A914-9AEE0D37057C}
16541,IDN,PT. Tansa Trisna,PT. Tansa Trisna,No group, ,99, ,232,Varies,2014,006c9ea6-4497-40e9-93dd-4d124cc9015d,,{369889F4-39E4-4431-B572-2E313855A336},7861.42118917567,2337435.09164123,{369889F4-39E4-4431-B572-2E313855A336}
16542,IDN,PT. Nusa Indah Sejahtera,PT. Nusa Indah Sejahtera,No group, ,99, ,596,Varies,2014,439ec94e-4374-43fe-942a-8ef840e6f7e2,,{5941A262-8BA6-494D-BF7C-08B68787C337},10305.8051392529,6026641.93108647,{5941A262-8BA6-494D-BF7C-08B68787C337}
16543,IDN,PT. Pasangkayu Blok I,PT. Pasangkayu Blok I,No group, ,99, ,5046,Varies,2014,82c379b0-b9a1-4ecb-b73b-177c95851320,,{2A91B717-6B98-4801-8D7C-0474C61CA77C},68711.2518635977,50820682.2692386,{2A91B717-6B98-4801-8D7C-0474C61CA77C}
16544,IDN,PT. Pasangkayu Blok II,PT. Pasangkayu Blok II,No group, ,99, ,2318,Varies,2014,aee96625-119c-4a5f-870b-2a5c11dde97d,,{B7B017EC-5A6E-4B70-A36D-A9B96DAEC51B},29947.1326931654,23341489.3240816,{B7B017EC-5A6E-4B70-A36D-A9B96DAEC51B}
16545,IDN,PT. Suryatama Lestari Blok B,PT. Suryatama Lestari Blok B,No group, ,99, ,394,Varies,2014,73584892-e7df-429d-8eab-4e8cfc499fd8,,{F1635D41-4B5A-4E69-AD24-D1E0493851E2},9331.44816047585,3966649.22578999,{F1635D41-4B5A-4E69-AD24-D1E0493851E2}
16546,IDN,PT. Unggul Widya Teknologi Lestari,PT. Unggul Widya Teknologi Lestari,No group, ,99, ,4187,Varies,2014,2d9db0fa-b7a6-4b1b-8b72-a777adb1e74a,,{F9FB4BF9-90C0-4B9D-9AA0-DBBEE1E222FE},43211.6777579952,42178549.7670512,{F9FB4BF9-90C0-4B9D-9AA0-DBBEE1E222FE}
16547,IDN,PT. Wiracaraka Adi Lasalimu,PT. Wiracaraka Adi Lasalimu,No group, ,99, ,5105,Varies,2014,441a890e-13da-4833-a532-8e3428e1cc97,,{8CDE8CDA-6852-40E8-833C-0CE8E855F858},76140.873742261,51815509.9007861,{8CDE8CDA-6852-40E8-833C-0CE8E855F858}
16548,IDN,PT. Perkebunan Ladongi,PT. Perkebunan Ladongi,No group, ,99, ,2690,Varies,2014,b36a918a-248b-4e04-a8de-d50aaa95ab1a,,{B5B71AAB-7025-4E30-86B6-FFA7B2A01933},23002.8368648175,27234237.2197106,{B5B71AAB-7025-4E30-86B6-FFA7B2A01933}
