datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-05-22 17:00:00+08:00,1495443600,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,23.6,27.11125,0.8699999999999999,True,False,1.3199999999999998,
2017-05-23 17:00:00+08:00,1495530000,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,25.7,28.395000000000003,0.845,True,False,1.3199999999999998,
2017-05-24 17:00:00+08:00,1495616400,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,23.6,27.435,0.8257142857142856,True,False,3.25,
2017-05-25 17:00:00+08:00,1495702800,Jambi,-1.687136,103.554421,200.0,,0.0,31.82,24.92,27.96875,0.83875,True,False,1.3199999999999998,
2017-05-26 17:00:00+08:00,1495789200,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,25.01,27.973750000000006,0.83875,True,False,0.84,
2017-05-27 17:00:00+08:00,1495875600,Jambi,-1.687136,103.554421,200.0,,0.0,32.62,26.01,28.55625,0.81875,True,False,2.69,
2017-05-28 17:00:00+08:00,1495962000,Jambi,-1.687136,103.554421,200.0,,0.0,26.9,23.11,25.07375,0.95375,True,False,0.84,
2017-05-29 17:00:00+08:00,1496048400,Jambi,-1.687136,103.554421,200.0,,0.0,30.91,23.21,27.12,0.855,True,False,1.58,
2017-05-30 17:00:00+08:00,1496134800,Jambi,-1.687136,103.554421,200.0,,0.0,29.9,25.01,26.81,0.885,True,False,1.08,
2017-05-31 17:00:00+08:00,1496221200,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,23.6,25.78375,0.91625,True,False,1.08,
2017-06-01 17:00:00+08:00,1496307600,Jambi,-1.687136,103.554421,200.0,,0.0,28.82,23.21,26.14625,0.8674999999999999,True,False,0.84,
2017-06-02 17:00:00+08:00,1496394000,Jambi,-1.687136,103.554421,200.0,,0.0,29.51,24.12,26.66,0.8899999999999999,True,False,1.49,
2017-06-03 17:00:00+08:00,1496480400,Jambi,-1.687136,103.554421,200.0,,0.0,31.52,25.42,27.70125,0.86375,True,False,0.84,
2017-06-04 17:00:00+08:00,1496566800,Jambi,-1.687136,103.554421,200.0,,0.0,32.21,25.61,28.68875,0.82375,True,False,1.58,
2017-06-05 17:00:00+08:00,1496653200,Jambi,-1.687136,103.554421,200.0,,0.0,32.11,25.61,29.110000000000007,0.7871428571428571,True,False,2.08,
2017-06-06 17:00:00+08:00,1496739600,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,25.21,28.4625,0.8074999999999999,True,False,3.34,
2017-06-07 17:00:00+08:00,1496826000,Jambi,-1.687136,103.554421,200.0,,0.0,33.41,25.3,28.8475,0.76625,True,False,4.1,
2017-06-08 17:00:00+08:00,1496912400,Jambi,-1.687136,103.554421,200.0,,0.0,32.92,24.61,28.55125,0.7849999999999999,True,False,5.35,
2017-06-09 17:00:00+08:00,1496998800,Jambi,-1.687136,103.554421,200.0,,0.0,33.3,24.81,28.29875,0.81375,True,False,2.75,
2017-06-10 17:00:00+08:00,1497085200,Jambi,-1.687136,103.554421,200.0,,0.0,32.92,24.41,28.2375,0.80375,True,False,1.58,
2017-06-11 17:00:00+08:00,1497171600,Jambi,-1.687136,103.554421,200.0,,0.0,29.02,23.4,26.27,0.86625,True,False,1.58,
2017-06-12 17:00:00+08:00,1497258000,Jambi,-1.687136,103.554421,200.0,,0.0,31.2,23.7,26.7875,0.86,True,False,1.3199999999999998,
2017-06-13 17:00:00+08:00,1497344400,Jambi,-1.687136,103.554421,200.0,,0.0,32.72,24.01,27.32375,0.84125,True,False,2.08,
2017-06-14 17:00:00+08:00,1497430800,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,21.61,26.37375,0.85625,True,False,4.3100000000000005,
2017-06-15 17:00:00+08:00,1497517200,Jambi,-1.687136,103.554421,200.0,,0.0,29.31,24.2,26.30875,0.91625,True,False,1.84,
2017-06-16 17:00:00+08:00,1497603600,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,23.6,26.97,0.8625,True,False,1.3199999999999998,
2017-06-17 17:00:00+08:00,1497690000,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,24.72,26.72625,0.8775,True,False,1.3199999999999998,
2017-06-18 17:00:00+08:00,1497776400,Jambi,-1.687136,103.554421,200.0,,0.0,32.21,24.5,27.83375,0.80125,True,False,1.84,
2017-06-19 17:00:00+08:00,1497862800,Jambi,-1.687136,103.554421,200.0,,0.0,29.72,23.6,26.337142857142855,0.8828571428571428,True,False,0.84,
2017-06-20 17:00:00+08:00,1497949200,Jambi,-1.687136,103.554421,200.0,,0.0,29.9,24.01,26.185,0.8925000000000001,True,False,4.3100000000000005,
2017-06-21 17:00:00+08:00,1498035600,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,24.01,26.8075,0.8474999999999999,True,False,1.3199999999999998,
2017-06-22 17:00:00+08:00,1498122000,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,23.6,27.4825,0.83125,True,False,1.3199999999999998,
2017-06-23 17:00:00+08:00,1498208400,Jambi,-1.687136,103.554421,200.0,,0.0,31.43,24.2,26.6625,0.85625,True,False,2.69,
2017-06-24 17:00:00+08:00,1498294800,Jambi,-1.687136,103.554421,200.0,,0.0,30.02,24.01,26.6625,0.86625,True,False,1.3199999999999998,
